time_sec,x_ref,y_ref,z_ref,x_actual,y_actual,z_actual,error_x,error_y,error_z,total_error
3.93333,3.05985,-2.29489,4.58978,3.00231,-2.25059,4.37152,-0.05754,0.04430,-0.21826,0.23003
3.94167,3.07410,-2.30557,4.61115,3.01638,-2.26115,4.39279,-0.05772,0.04442,-0.21836,0.23018
3.95000,3.08837,-2.31627,4.63255,3.03047,-2.27174,4.41410,-0.05790,0.04454,-0.21845,0.23034
3.95833,3.10265,-2.32699,4.65398,3.04458,-2.28233,4.43544,-0.05807,0.04466,-0.21854,0.23049
3.96667,3.11696,-2.33772,4.67544,3.05872,-2.29295,4.45681,-0.05825,0.04477,-0.21863,0.23065
3.97500,3.13129,-2.34847,4.69694,3.07287,-2.30358,4.47821,-0.05842,0.04489,-0.21872,0.23080
3.98333,3.14564,-2.35923,4.71846,3.08705,-2.31422,4.49965,-0.05859,0.04501,-0.21881,0.23095
3.99167,3.16001,-2.37001,4.74002,3.10124,-2.32488,4.52111,-0.05877,0.04513,-0.21890,0.23110
4.00000,3.17440,-2.38080,4.76160,3.11546,-2.33556,4.54261,-0.05894,0.04524,-0.21899,0.23125
4.00833,3.18881,-2.39161,4.78321,3.12970,-2.34625,4.56413,-0.05911,0.04536,-0.21908,0.23140
4.01667,3.20324,-2.40243,4.80486,3.14396,-2.35696,4.58569,-0.05928,0.04547,-0.21917,0.23155
4.02500,3.21769,-2.41327,4.82653,3.15824,-2.36768,4.60728,-0.05945,0.04559,-0.21925,0.23170
4.03333,3.23216,-2.42412,4.84824,3.17254,-2.37841,4.62890,-0.05962,0.04570,-0.21934,0.23185
4.04167,3.24665,-2.43499,4.86997,3.18686,-2.38917,4.65054,-0.05979,0.04582,-0.21943,0.23200
4.05000,3.26115,-2.44587,4.89173,3.20120,-2.39993,4.67222,-0.05996,0.04593,-0.21951,0.23214
4.05833,3.27568,-2.45676,4.91352,3.21556,-2.41071,4.69392,-0.06012,0.04605,-0.21960,0.23229
4.06667,3.29023,-2.46767,4.93534,3.22994,-2.42151,4.71566,-0.06029,0.04616,-0.21968,0.23243
4.07500,3.30479,-2.47859,4.95719,3.24434,-2.43232,4.73742,-0.06046,0.04627,-0.21976,0.23258
4.08333,3.31937,-2.48953,4.97906,3.25875,-2.44314,4.75922,-0.06062,0.04639,-0.21985,0.23272
4.09167,3.33398,-2.50048,5.00096,3.27319,-2.45398,4.78104,-0.06079,0.04650,-0.21993,0.23286
4.10000,3.34860,-2.51145,5.02289,3.28765,-2.46484,4.80288,-0.06095,0.04661,-0.22001,0.23300
4.10833,3.36323,-2.52243,5.04485,3.30212,-2.47570,4.82476,-0.06111,0.04672,-0.22009,0.23315
4.11667,3.37789,-2.53342,5.06683,3.31662,-2.48658,4.84667,-0.06127,0.04683,-0.22017,0.23329
4.12500,3.39256,-2.54442,5.08885,3.33113,-2.49748,4.86860,-0.06143,0.04695,-0.22025,0.23342
4.13333,3.40725,-2.55544,5.11088,3.34566,-2.50839,4.89056,-0.06159,0.04706,-0.22033,0.23356
4.14167,3.42196,-2.56647,5.13295,3.36021,-2.51931,4.91254,-0.06175,0.04717,-0.22040,0.23370
4.15000,3.43669,-2.57752,5.15504,3.37478,-2.53024,4.93456,-0.06191,0.04728,-0.22048,0.23384
4.15833,3.45143,-2.58858,5.17715,3.38936,-2.54119,4.95659,-0.06207,0.04738,-0.22056,0.23397
4.16667,3.46619,-2.59965,5.19929,3.40397,-2.55215,4.97866,-0.06223,0.04749,-0.22063,0.23411
4.17500,3.48097,-2.61073,5.22146,3.41859,-2.56313,5.00075,-0.06238,0.04760,-0.22070,0.23424
4.18333,3.49577,-2.62182,5.24365,3.43323,-2.57412,5.02287,-0.06254,0.04771,-0.22078,0.23437
4.19167,3.51058,-2.63293,5.26586,3.44788,-2.58512,5.04501,-0.06269,0.04782,-0.22085,0.23450
4.20000,3.52540,-2.64405,5.28811,3.46256,-2.59613,5.06718,-0.06284,0.04792,-0.22092,0.23463
4.20833,3.54025,-2.65519,5.31037,3.47725,-2.60716,5.08938,-0.06300,0.04803,-0.22099,0.23476
4.21667,3.55511,-2.66633,5.33266,3.49196,-2.61819,5.11160,-0.06315,0.04814,-0.22106,0.23489
4.22500,3.56998,-2.67749,5.35497,3.50668,-2.62925,5.13384,-0.06330,0.04824,-0.22113,0.23502
4.23333,3.58487,-2.68865,5.37731,3.52142,-2.64031,5.15611,-0.06345,0.04835,-0.22120,0.23515
4.24167,3.59978,-2.69983,5.39967,3.53618,-2.65138,5.17840,-0.06360,0.04845,-0.22127,0.23527
4.25000,3.61470,-2.71103,5.42205,3.55095,-2.66247,5.20072,-0.06375,0.04855,-0.22134,0.23539
4.25833,3.62964,-2.72223,5.44446,3.56574,-2.67357,5.22306,-0.06389,0.04866,-0.22140,0.23552
4.26667,3.64459,-2.73344,5.46689,3.58055,-2.68468,5.24542,-0.06404,0.04876,-0.22147,0.23564
4.27500,3.65956,-2.74467,5.48934,3.59537,-2.69581,5.26781,-0.06419,0.04886,-0.22153,0.23576
4.28333,3.67454,-2.75591,5.51181,3.61021,-2.70694,5.29022,-0.06433,0.04896,-0.22159,0.23588
4.29167,3.68954,-2.76715,5.53431,3.62506,-2.71809,5.31265,-0.06447,0.04907,-0.22166,0.23600
4.30000,3.70455,-2.77841,5.55682,3.63993,-2.72925,5.33511,-0.06462,0.04917,-0.22172,0.23612
4.30833,3.71957,-2.78968,5.57936,3.65482,-2.74041,5.35758,-0.06476,0.04927,-0.22178,0.23623
4.31667,3.73461,-2.80096,5.60192,3.66972,-2.75159,5.38008,-0.06490,0.04937,-0.22184,0.23635
4.32500,3.74967,-2.81225,5.62450,3.68463,-2.76279,5.40261,-0.06504,0.04947,-0.22190,0.23646
4.33333,3.76474,-2.82355,5.64710,3.69956,-2.77399,5.42515,-0.06518,0.04956,-0.22195,0.23658
4.34167,3.77982,-2.83486,5.66973,3.71450,-2.78520,5.44772,-0.06532,0.04966,-0.22201,0.23669
4.35000,3.79491,-2.84618,5.69237,3.72946,-2.79642,5.47030,-0.06545,0.04976,-0.22207,0.23680
4.35833,3.81002,-2.85751,5.71503,3.74443,-2.80766,5.49291,-0.06559,0.04986,-0.22212,0.23691
4.36667,3.82514,-2.86886,5.73771,3.75942,-2.81890,5.51554,-0.06572,0.04995,-0.22217,0.23702
4.37500,3.84027,-2.88021,5.76041,3.77442,-2.83016,5.53819,-0.06586,0.05005,-0.22223,0.23712
4.38333,3.85542,-2.89157,5.78313,3.78943,-2.84142,5.56085,-0.06599,0.05014,-0.22228,0.23723
4.39167,3.87058,-2.90294,5.80587,3.80446,-2.85270,5.58354,-0.06612,0.05024,-0.22233,0.23733
4.40000,3.88575,-2.91432,5.82863,3.81950,-2.86398,5.60625,-0.06625,0.05033,-0.22238,0.23743
4.40833,3.90094,-2.92570,5.85141,3.83455,-2.87528,5.62898,-0.06638,0.05042,-0.22243,0.23754
4.41667,3.91613,-2.93710,5.87420,3.84962,-2.88658,5.65173,-0.06651,0.05052,-0.22248,0.23764
4.42500,3.93134,-2.94851,5.89701,3.86470,-2.89790,5.67449,-0.06664,0.05061,-0.22252,0.23774
4.43333,3.94656,-2.95992,5.91984,3.87980,-2.90922,5.69728,-0.06677,0.05070,-0.22257,0.23783
4.44167,3.96180,-2.97135,5.94269,3.89490,-2.92056,5.72008,-0.06689,0.05079,-0.22261,0.23793
4.45000,3.97704,-2.98278,5.96556,3.91002,-2.93190,5.74290,-0.06702,0.05088,-0.22266,0.23803
4.45833,3.99229,-2.99422,5.98844,3.92515,-2.94325,5.76574,-0.06714,0.05097,-0.22270,0.23812
4.46667,4.00756,-3.00567,6.01134,3.94030,-2.95461,5.78860,-0.06726,0.05106,-0.22274,0.23821
4.47500,4.02284,-3.01713,6.03425,3.95545,-2.96598,5.81147,-0.06739,0.05115,-0.22278,0.23830
4.48333,4.03812,-3.02859,6.05719,3.97062,-2.97736,5.83437,-0.06751,0.05123,-0.22282,0.23839
4.49167,4.05342,-3.04007,6.08013,3.98580,-2.98875,5.85728,-0.06763,0.05132,-0.22286,0.23848
4.50000,4.06873,-3.05155,6.10310,4.00099,-3.00014,5.88020,-0.06774,0.05141,-0.22289,0.23857
4.50833,4.08405,-3.06304,6.12608,4.01619,-3.01155,5.90314,-0.06786,0.05149,-0.22293,0.23865
4.51667,4.09938,-3.07453,6.14907,4.03140,-3.02296,5.92610,-0.06798,0.05158,-0.22297,0.23874
4.52500,4.11472,-3.08604,6.17208,4.04663,-3.03438,5.94908,-0.06809,0.05166,-0.22300,0.23882
4.53333,4.13007,-3.09755,6.19510,4.06186,-3.04581,5.97207,-0.06821,0.05174,-0.22303,0.23890
4.54167,4.14543,-3.10907,6.21814,4.07711,-3.05724,5.99508,-0.06832,0.05183,-0.22306,0.23898
4.55000,4.16080,-3.12060,6.24119,4.09236,-3.06869,6.01810,-0.06843,0.05191,-0.22309,0.23906
4.55833,4.17617,-3.13213,6.26426,4.10763,-3.08014,6.04114,-0.06854,0.05199,-0.22312,0.23913
4.56667,4.19156,-3.14367,6.28734,4.12291,-3.09160,6.06419,-0.06865,0.05207,-0.22315,0.23921
4.57500,4.20695,-3.15522,6.31043,4.13820,-3.10307,6.08725,-0.06876,0.05215,-0.22318,0.23928
4.58333,4.22236,-3.16677,6.33354,4.15349,-3.11454,6.11034,-0.06887,0.05223,-0.22320,0.23935
4.59167,4.23777,-3.17833,6.35666,4.16880,-3.12602,6.13343,-0.06897,0.05231,-0.22323,0.23942
4.60000,4.25319,-3.18990,6.37979,4.18412,-3.13751,6.15654,-0.06908,0.05238,-0.22325,0.23949
4.60833,4.26862,-3.20147,6.40294,4.19944,-3.14901,6.17966,-0.06918,0.05246,-0.22327,0.23956
4.61667,4.28406,-3.21305,6.42609,4.21478,-3.16051,6.20280,-0.06928,0.05254,-0.22329,0.23963
4.62500,4.29951,-3.22463,6.44926,4.23012,-3.17202,6.22595,-0.06939,0.05261,-0.22331,0.23969
4.63333,4.31496,-3.23622,6.47244,4.24547,-3.18354,6.24911,-0.06949,0.05268,-0.22333,0.23975
4.64167,4.33042,-3.24782,6.49563,4.26084,-3.19506,6.27228,-0.06959,0.05276,-0.22335,0.23981
4.65000,4.34589,-3.25942,6.51884,4.27621,-3.20659,6.29547,-0.06968,0.05283,-0.22337,0.23987
4.65833,4.36137,-3.27102,6.54205,4.29159,-3.21812,6.31867,-0.06978,0.05290,-0.22338,0.23993
4.66667,4.37685,-3.28264,6.56527,4.30697,-3.22966,6.34188,-0.06988,0.05297,-0.22339,0.23999
4.67500,4.39234,-3.29425,6.58851,4.32237,-3.24121,6.36510,-0.06997,0.05304,-0.22341,0.24004
4.68333,4.40784,-3.30588,6.61175,4.33777,-3.25276,6.38834,-0.07007,0.05311,-0.22342,0.24010
4.69167,4.42334,-3.31750,6.63501,4.35318,-3.26432,6.41158,-0.07016,0.05318,-0.22343,0.24015
4.70000,4.43885,-3.32914,6.65827,4.36860,-3.27589,6.43484,-0.07025,0.05325,-0.22344,0.24020
4.70833,4.45436,-3.34077,6.68155,4.38403,-3.28746,6.45810,-0.07034,0.05332,-0.22344,0.24024
4.71667,4.46989,-3.35241,6.70483,4.39946,-3.29903,6.48138,-0.07043,0.05338,-0.22345,0.24029
4.72500,4.48541,-3.36406,6.72812,4.41490,-3.31061,6.50467,-0.07051,0.05345,-0.22345,0.24033
4.73333,4.50095,-3.37571,6.75142,4.43035,-3.32220,6.52796,-0.07060,0.05351,-0.22346,0.24038
4.74167,4.51649,-3.38736,6.77473,4.44580,-3.33379,6.55127,-0.07069,0.05358,-0.22346,0.24042
4.75000,4.53203,-3.39902,6.79805,4.46126,-3.34539,6.57458,-0.07077,0.05364,-0.22346,0.24046
4.75833,4.54758,-3.41069,6.82137,4.47673,-3.35699,6.59791,-0.07085,0.05370,-0.22346,0.24050
4.76667,4.56313,-3.42235,6.84470,4.49220,-3.36859,6.62124,-0.07093,0.05376,-0.22346,0.24053
4.77500,4.57869,-3.43402,6.86804,4.50768,-3.38020,6.64459,-0.07101,0.05382,-0.22346,0.24057
4.78333,4.59426,-3.44569,6.89139,4.52317,-3.39181,6.66794,-0.07109,0.05388,-0.22345,0.24060
4.79167,4.60983,-3.45737,6.91474,4.53866,-3.40343,6.69129,-0.07117,0.05394,-0.22345,0.24063
4.80000,4.62540,-3.46905,6.93810,4.55415,-3.41505,6.71466,-0.07124,0.05400,-0.22344,0.24066
4.80833,4.64098,-3.48073,6.96147,4.56966,-3.42668,6.73803,-0.07132,0.05405,-0.22343,0.24069
4.81667,4.65656,-3.49242,6.98484,4.58516,-3.43831,6.76142,-0.07139,0.05411,-0.22342,0.24071
4.82500,4.67214,-3.50411,7.00821,4.60068,-3.44995,6.78480,-0.07147,0.05416,-0.22341,0.24073
4.83333,4.68773,-3.51580,7.03160,4.61619,-3.46158,6.80820,-0.07154,0.05422,-0.22340,0.24076
4.84167,4.70332,-3.52749,7.05499,4.63172,-3.47322,6.83160,-0.07161,0.05427,-0.22338,0.24078
4.85000,4.71892,-3.53919,7.07838,4.64724,-3.48487,6.85501,-0.07168,0.05432,-0.22337,0.24079
4.85833,4.73452,-3.55089,7.10178,4.66277,-3.49652,6.87842,-0.07174,0.05437,-0.22335,0.24081
4.86667,4.75012,-3.56259,7.12518,4.67831,-3.50817,6.90184,-0.07181,0.05442,-0.22334,0.24083
4.87500,4.76572,-3.57429,7.14858,4.69385,-3.51982,6.92527,-0.07187,0.05447,-0.22332,0.24084
4.88333,4.78133,-3.58600,7.17199,4.70939,-3.53148,6.94870,-0.07194,0.05452,-0.22330,0.24085
4.89167,4.79694,-3.59770,7.19541,4.72494,-3.54314,6.97213,-0.07200,0.05457,-0.22327,0.24086
4.90000,4.81255,-3.60941,7.21882,4.74049,-3.55480,6.99557,-0.07206,0.05461,-0.22325,0.24086
4.90833,4.82816,-3.62112,7.24225,4.75604,-3.56647,7.01902,-0.07212,0.05466,-0.22323,0.24087
4.91667,4.84378,-3.63283,7.26567,4.77160,-3.57813,7.04247,-0.07218,0.05470,-0.22320,0.24087
4.92500,4.85940,-3.64455,7.28909,4.78716,-3.58980,7.06592,-0.07223,0.05474,-0.22317,0.24087
4.93333,4.87501,-3.65626,7.31252,4.80272,-3.60147,7.08938,-0.07229,0.05479,-0.22314,0.24087
4.94167,4.89063,-3.66798,7.33595,4.81829,-3.61315,7.11284,-0.07234,0.05483,-0.22311,0.24087
4.95000,4.90626,-3.67969,7.35938,4.83386,-3.62482,7.13630,-0.07240,0.05487,-0.22308,0.24087
4.95833,4.92188,-3.69141,7.38282,4.84943,-3.63650,7.15977,-0.07245,0.05491,-0.22305,0.24086
4.96667,4.93750,-3.70313,7.40625,4.86500,-3.64818,7.18324,-0.07250,0.05495,-0.22301,0.24085
4.97500,4.95313,-3.71484,7.42969,4.88058,-3.65986,7.20671,-0.07255,0.05498,-0.22298,0.24084
4.98333,4.96875,-3.72656,7.45313,4.89615,-3.67154,7.23019,-0.07260,0.05502,-0.22294,0.24083
4.99167,4.98438,-3.73828,7.47656,4.91173,-3.68322,7.25366,-0.07264,0.05506,-0.22290,0.24082
5.00000,5.00000,-3.75000,7.50000,4.92731,-3.69491,7.27714,-0.07269,0.05509,-0.22286,0.24080
5.00833,5.01562,-3.76172,7.52344,4.94289,-3.70659,7.30062,-0.07273,0.05513,-0.22282,0.24078
5.01667,5.03125,-3.77344,7.54687,4.95848,-3.71828,7.32410,-0.07277,0.05516,-0.22278,0.24076
5.02500,5.04687,-3.78516,7.57031,4.97406,-3.72997,7.34758,-0.07281,0.05519,-0.22273,0.24074
5.03333,5.06250,-3.79687,7.59375,4.98965,-3.74165,7.37106,-0.07285,0.05522,-0.22268,0.24072
5.04167,5.07812,-3.80859,7.61718,5.00523,-3.75334,7.39455,-0.07289,0.05525,-0.22264,0.24069
5.05000,5.09374,-3.82031,7.64062,5.02082,-3.76503,7.41803,-0.07293,0.05528,-0.22259,0.24066
5.05833,5.10937,-3.83202,7.66405,5.03640,-3.77672,7.44151,-0.07296,0.05531,-0.22254,0.24063
5.06667,5.12499,-3.84374,7.68748,5.05199,-3.78841,7.46499,-0.07300,0.05533,-0.22248,0.24060
5.07500,5.14060,-3.85545,7.71091,5.06758,-3.80010,7.48847,-0.07303,0.05536,-0.22243,0.24057
5.08333,5.15622,-3.86717,7.73433,5.08316,-3.81178,7.51196,-0.07306,0.05538,-0.22238,0.24053
5.09167,5.17184,-3.87888,7.75775,5.09875,-3.82347,7.53544,-0.07309,0.05541,-0.22232,0.24049
5.10000,5.18745,-3.89059,7.78118,5.11433,-3.83516,7.55891,-0.07312,0.05543,-0.22226,0.24045
5.10833,5.20306,-3.90230,7.80459,5.12992,-3.84685,7.58239,-0.07314,0.05545,-0.22220,0.24041
5.11667,5.21867,-3.91400,7.82801,5.14550,-3.85853,7.60586,-0.07317,0.05547,-0.22214,0.24037
5.12500,5.23428,-3.92571,7.85142,5.16108,-3.87022,7.62934,-0.07319,0.05549,-0.22208,0.24032
5.13333,5.24988,-3.93741,7.87482,5.17666,-3.88190,7.65281,-0.07322,0.05551,-0.22201,0.24028
5.14167,5.26548,-3.94911,7.89822,5.19225,-3.89359,7.67628,-0.07324,0.05552,-0.22195,0.24023
5.15000,5.28108,-3.96081,7.92162,5.20782,-3.90527,7.69974,-0.07326,0.05554,-0.22188,0.24017
5.15833,5.29668,-3.97251,7.94501,5.22340,-3.91695,7.72320,-0.07328,0.05555,-0.22181,0.24012
5.16667,5.31227,-3.98420,7.96840,5.23898,-3.92863,7.74666,-0.07329,0.05557,-0.22174,0.24006
5.17500,5.32786,-3.99589,7.99179,5.25455,-3.94031,7.77011,-0.07331,0.05558,-0.22167,0.24000
5.18333,5.34344,-4.00758,8.01516,5.27012,-3.95199,7.79356,-0.07332,0.05559,-0.22160,0.23994
5.19167,5.35902,-4.01927,8.03853,5.28569,-3.96366,7.81701,-0.07334,0.05560,-0.22152,0.23988
5.20000,5.37460,-4.03095,8.06190,5.30125,-3.97534,7.84045,-0.07335,0.05561,-0.22145,0.23982
5.20833,5.39017,-4.04263,8.08526,5.31682,-3.98701,7.86389,-0.07336,0.05562,-0.22137,0.23975
5.21667,5.40574,-4.05431,8.10861,5.33238,-3.99868,7.88732,-0.07337,0.05563,-0.22129,0.23968
5.22500,5.42131,-4.06598,8.13196,5.34793,-4.01034,7.91075,-0.07337,0.05564,-0.22121,0.23961
5.23333,5.43687,-4.07765,8.15530,5.36349,-4.02201,7.93417,-0.07338,0.05564,-0.22113,0.23954
5.24167,5.45242,-4.08931,8.17863,5.37904,-4.03367,7.95758,-0.07338,0.05565,-0.22105,0.23946
5.25000,5.46797,-4.10098,8.20195,5.39458,-4.04533,7.98099,-0.07338,0.05565,-0.22096,0.23939
5.25833,5.48351,-4.11264,8.22527,5.41013,-4.05698,8.00440,-0.07339,0.05565,-0.22087,0.23931
5.26667,5.49905,-4.12429,8.24858,5.42567,-4.06864,8.02779,-0.07339,0.05565,-0.22078,0.23922
5.27500,5.51459,-4.13594,8.27188,5.44120,-4.08029,8.05118,-0.07338,0.05565,-0.22069,0.23914
5.28333,5.53011,-4.14759,8.29517,5.45673,-4.09194,8.07457,-0.07338,0.05565,-0.22060,0.23906
5.29167,5.54564,-4.15923,8.31845,5.47226,-4.10358,8.09794,-0.07338,0.05565,-0.22051,0.23897
5.30000,5.56115,-4.17086,8.34173,5.48778,-4.11522,8.12131,-0.07337,0.05564,-0.22042,0.23888
5.30833,5.57666,-4.18250,8.36499,5.50330,-4.12686,8.14467,-0.07336,0.05564,-0.22032,0.23879
5.31667,5.59216,-4.19412,8.38825,5.51881,-4.13849,8.16802,-0.07335,0.05563,-0.22022,0.23869
5.32500,5.60766,-4.20575,8.41149,5.53432,-4.15012,8.19137,-0.07334,0.05563,-0.22012,0.23860
5.33333,5.62315,-4.21736,8.43473,5.54982,-4.16174,8.21470,-0.07333,0.05562,-0.22002,0.23850
5.34167,5.63863,-4.22898,8.45795,5.56532,-4.17336,8.23803,-0.07332,0.05561,-0.21992,0.23840
5.35000,5.65411,-4.24058,8.48116,5.58081,-4.18498,8.26135,-0.07330,0.05560,-0.21982,0.23829
5.35833,5.66958,-4.25218,8.50437,5.59629,-4.19659,8.28466,-0.07329,0.05559,-0.21971,0.23819
5.36667,5.68504,-4.26378,8.52756,5.61177,-4.20820,8.30796,-0.07327,0.05558,-0.21960,0.23808
5.37500,5.70049,-4.27537,8.55074,5.62724,-4.21981,8.33124,-0.07325,0.05556,-0.21949,0.23797
5.38333,5.71594,-4.28695,8.57391,5.64271,-4.23140,8.35452,-0.07323,0.05555,-0.21938,0.23786
5.39167,5.73138,-4.29853,8.59706,5.65817,-4.24300,8.37779,-0.07321,0.05553,-0.21927,0.23775
5.40000,5.74681,-4.31010,8.62021,5.67362,-4.25459,8.40105,-0.07318,0.05552,-0.21916,0.23763
5.40833,5.76223,-4.32167,8.64334,5.68907,-4.26617,8.42430,-0.07316,0.05550,-0.21904,0.23751
5.41667,5.77764,-4.33323,8.66646,5.70451,-4.27775,8.44753,-0.07313,0.05548,-0.21893,0.23739
5.42500,5.79305,-4.34478,8.68957,5.71994,-4.28932,8.47076,-0.07310,0.05546,-0.21881,0.23727
5.43333,5.80844,-4.35633,8.71266,5.73537,-4.30089,8.49397,-0.07307,0.05544,-0.21869,0.23715
5.44167,5.82383,-4.36787,8.73574,5.75078,-4.31245,8.51717,-0.07304,0.05542,-0.21857,0.23702
5.45000,5.83920,-4.37940,8.75881,5.76619,-4.32401,8.54036,-0.07301,0.05539,-0.21845,0.23689
5.45833,5.85457,-4.39093,8.78186,5.78160,-4.33556,8.56354,-0.07298,0.05537,-0.21832,0.23676
5.46667,5.86993,-4.40245,8.80490,5.79699,-4.34711,8.58670,-0.07294,0.05534,-0.21820,0.23663
5.47500,5.88528,-4.41396,8.82792,5.81238,-4.35864,8.60985,-0.07290,0.05532,-0.21807,0.23649
5.48333,5.90062,-4.42547,8.85093,5.82776,-4.37018,8.63299,-0.07287,0.05529,-0.21794,0.23636
5.49167,5.91595,-4.43696,8.87392,5.84312,-4.38170,8.65611,-0.07283,0.05526,-0.21781,0.23622
5.50000,5.93127,-4.44845,8.89690,5.85848,-4.39322,8.67922,-0.07278,0.05523,-0.21768,0.23608
5.50833,5.94658,-4.45993,8.91987,5.87384,-4.40473,8.70232,-0.07274,0.05520,-0.21754,0.23593
5.51667,5.96188,-4.47141,8.94281,5.88918,-4.41624,8.72540,-0.07270,0.05517,-0.21741,0.23579
5.52500,5.97716,-4.48287,8.96575,5.90451,-4.42774,8.74847,-0.07265,0.05513,-0.21727,0.23564
5.53333,5.99244,-4.49433,8.98866,5.91984,-4.43923,8.77153,-0.07260,0.05510,-0.21713,0.23549
5.54167,6.00771,-4.50578,9.01156,5.93515,-4.45072,8.79457,-0.07255,0.05506,-0.21699,0.23534
5.55000,6.02296,-4.51722,9.03444,5.95046,-4.46220,8.81759,-0.07250,0.05503,-0.21685,0.23518
5.55833,6.03820,-4.52865,9.05731,5.96575,-4.47367,8.84060,-0.07245,0.05499,-0.21671,0.23502
5.56667,6.05344,-4.54008,9.08016,5.98104,-4.48513,8.86359,-0.07240,0.05495,-0.21657,0.23486
5.57500,6.06866,-4.55149,9.10299,5.99631,-4.49659,8.88657,-0.07234,0.05491,-0.21642,0.23470
5.58333,6.08387,-4.56290,9.12580,6.01158,-4.50803,8.90953,-0.07229,0.05487,-0.21627,0.23454
5.59167,6.09906,-4.57430,9.14859,6.02683,-4.51947,8.93247,-0.07223,0.05482,-0.21612,0.23437
5.60000,6.11425,-4.58568,9.17137,6.04208,-4.53091,8.95540,-0.07217,0.05478,-0.21597,0.23421
5.60833,6.12942,-4.59706,9.19413,6.05731,-4.54233,8.97831,-0.07211,0.05474,-0.21582,0.23404
5.61667,6.14458,-4.60843,9.21687,6.07253,-4.55374,9.00120,-0.07205,0.05469,-0.21566,0.23387
5.62500,6.15973,-4.61979,9.23959,6.08774,-4.56515,9.02408,-0.07198,0.05464,-0.21551,0.23369
5.63333,6.17486,-4.63114,9.26229,6.10294,-4.57655,9.04694,-0.07192,0.05459,-0.21535,0.23351
5.64167,6.18998,-4.64249,9.28497,6.11813,-4.58794,9.06978,-0.07185,0.05454,-0.21519,0.23334
5.65000,6.20509,-4.65382,9.30763,6.13331,-4.59932,9.09260,-0.07178,0.05449,-0.21503,0.23316
5.65833,6.22018,-4.66514,9.33027,6.14847,-4.61069,9.11540,-0.07171,0.05444,-0.21487,0.23297
5.66667,6.23526,-4.67645,9.35290,6.16362,-4.62206,9.13819,-0.07164,0.05439,-0.21471,0.23279
5.67500,6.25033,-4.68775,9.37550,6.17876,-4.63341,9.16095,-0.07157,0.05434,-0.21454,0.23260
5.68333,6.26539,-4.69904,9.39808,6.19389,-4.64476,9.18370,-0.07149,0.05428,-0.21438,0.23241
5.69167,6.28043,-4.71032,9.42064,6.20901,-4.65609,9.20643,-0.07142,0.05422,-0.21421,0.23222
5.70000,6.29545,-4.72159,9.44318,6.22411,-4.66742,9.22914,-0.07134,0.05417,-0.21404,0.23203
5.70833,6.31046,-4.73285,9.46569,6.23920,-4.67874,9.25183,-0.07126,0.05411,-0.21387,0.23183
5.71667,6.32546,-4.74409,9.48819,6.25428,-4.69004,9.27449,-0.07118,0.05405,-0.21369,0.23163
5.72500,6.34044,-4.75533,9.51066,6.26934,-4.70134,9.29714,-0.07110,0.05399,-0.21352,0.23143
5.73333,6.35541,-4.76656,9.53311,6.28439,-4.71263,9.31977,-0.07102,0.05393,-0.21334,0.23123
5.74167,6.37036,-4.77777,9.55554,6.29943,-4.72391,9.34237,-0.07093,0.05386,-0.21317,0.23103
5.75000,6.38530,-4.78897,9.57795,6.31445,-4.73517,9.36496,-0.07085,0.05380,-0.21299,0.23082
5.75833,6.40022,-4.80017,9.60033,6.32946,-4.74643,9.38752,-0.07076,0.05374,-0.21281,0.23061
5.76667,6.41513,-4.81135,9.62269,6.34446,-4.75768,9.41006,-0.07067,0.05367,-0.21263,0.23040
5.77500,6.43002,-4.82251,9.64503,6.35944,-4.76891,9.43258,-0.07058,0.05360,-0.21244,0.23019
5.78333,6.44489,-4.83367,9.66734,6.37441,-4.78014,9.45508,-0.07049,0.05353,-0.21226,0.22997
5.79167,6.45975,-4.84481,9.68963,6.38936,-4.79135,9.47756,-0.07040,0.05346,-0.21207,0.22976
5.80000,6.47460,-4.85595,9.71189,6.40430,-4.80255,9.50001,-0.07030,0.05339,-0.21188,0.22954
5.80833,6.48942,-4.86707,9.73414,6.41922,-4.81375,9.52244,-0.07020,0.05332,-0.21169,0.22932
5.81667,6.50423,-4.87818,9.75635,6.43413,-4.82493,9.54485,-0.07011,0.05325,-0.21150,0.22909
5.82500,6.51903,-4.88927,9.77854,6.44902,-4.83610,9.56723,-0.07001,0.05318,-0.21131,0.22887
5.83333,6.53381,-4.90035,9.80071,6.46390,-4.84725,9.58959,-0.06991,0.05310,-0.21112,0.22864
5.84167,6.54857,-4.91142,9.82285,6.47876,-4.85840,9.61193,-0.06980,0.05302,-0.21092,0.22841
5.85000,6.56331,-4.92248,9.84496,6.49361,-4.86954,9.63424,-0.06970,0.05295,-0.21072,0.22818
5.85833,6.57804,-4.93353,9.86705,6.50844,-4.88066,9.65653,-0.06960,0.05287,-0.21052,0.22795
5.86667,6.59275,-4.94456,9.88912,6.52326,-4.89177,9.67879,-0.06949,0.05279,-0.21032,0.22771
5.87500,6.60744,-4.95558,9.91115,6.53806,-4.90287,9.70103,-0.06938,0.05271,-0.21012,0.22747
5.88333,6.62211,-4.96658,9.93317,6.55284,-4.91396,9.72325,-0.06927,0.05263,-0.20992,0.22723
5.89167,6.63677,-4.97757,9.95515,6.56761,-4.92503,9.74543,-0.06916,0.05254,-0.20972,0.22699
